"rank","name","symbol","coin_id","market_cap_usd","price_usd"
"1125","Unstable Coin (usduc.xyz)","USDUC","usduc-unstable-coin-usducxyz","4723281","0,004723451101022646"
"1126","NEM","XEM","xem-nem","4863220","0,0005403578708855464"
"1127","Vulcan Forged LAVA","LAVA","lava-vulcan-forged-lava","4702067","0,019122235769452767"
"1127","GME (Ethereum)","GME","gme-gme-ethereum","4675775","1,1368353648033723E-05"
"1128","Keyboard Cat (Base)","KEYCAT","keycat-keyboard-cat-base","4688646","0,00046886469900614397"
"1130","Syndicate","SYND","synd-syndicate","4642760","0,009698685082614799"
"1130","Nectar","NECT","nect-nectar","4638076","0,9831515324579496"
"1133","Jager Hunter","JAGER","jager-jager-hunter","4632476","3,33824064430388E-10"
"1134","GENIUS AI","GNUS","gnus-genius-token-amp-nft-collections","4636384","0,37321085139548005"
"1135","Enzyme","MLN","mln-enzyme","4599679","1,7242892069679796"
"1137","Daydreams","DREAMS","dreams-daydreams","4578484","0,005389693613352267"
"1139","Purple Pepe","PURPE","purpe-purple-pepe","4560413","1,0930638619390461E-05"
"1140","XRP ARMY","ARMY","army-xrp-army","4534621","0,007698847901745195"
"1141","Carry","CRE","cre-carry","4531989","0,00045319898587978914"
"1143","Nakamoto Games","NAKA","naka-nakamoto-games","4508372","0,04849607616211841"
"1144","CESS Network","CESS","cess-cess-network","4476711","0,0016893250286350468"
"1145","BugsCoin","BGSC","bgsc-bugscoin","4495617","0,0007265644960353277"
"1145","Ycash","YEC","yec-ycash","4522046","0,28753738160912096"
"1146","BountyMarketCap","BMC","bmc-bountymarketcap","4450441","0,044504411597109175"
"1146","Cratos","CRTS","crts-cratos","4471474","9,069987529278538E-05"
"1147","Mey Network","MEY","mey-mey-network","4455840","0,0510740794932829"
"1152","OctaSpace","OCTA","octa-octaspace","4417591","0,0996639763260083"
"1153","DebtReliefBot","DRB","drb-debtreliefbot","4409283","4,4092831530862955E-05"
"1154","MEVerse","MEV","mev-meverse","4382157","0,00253796088"
"1155","Solana Name Service","SNS","sns-solana-name-service","4383790","0,0009741756480781294"
"1156","ValleyDAO","GROW","grow-valleydao","4355860","0,14495376494964202"
"1157","Evernode","EVR","evr-evernode","4351863","0,12031684623506482"
"1159","Stonks","STNK","stnk-stonks","4335704","7,477324645825316"
"1159","Swarm","BZZ","bzz-bzz","4330168","0,06857018926924109"
"1160","MECCA","MEA","mea-mecca","4319947","0,0026644429044073857"
"1162","Major","MAJOR","major1-major","4312097","0,05173490445730066"
"1163","sDOLA","SDOLA","sdola-sdola","4300012","1,376758275727099"
"1164","Galeon","GALEON","galeon-galeon","4302350","0,005986346482739569"
"1166","Bluzelle","BLZ","blz-bluzelle","4286181","0,009529066555550525"
"1167","Altura","ALU","alu-altura","4275765","0,004318954671120003"
"1168","Infrared BGT","IBGT","ibgt-infrared-bgt","4289464","0,33565559624398733"
"1168","ChessCoin 0.32%","CHESS","chess-chesscoin","4272646","0,07907510675162598"
"1169","Covalent X Token","CXT","cxt-covalent-x-token","4261249","0,005154514506733527"
"1170","Pocketcoin","PKOIN","pkoin-pocketcoin","4257593","0,3727122314012064"
"1172","Tokemak","TOKE","toke-tokemak","4253743","0,05314930531392655"
"1173","Minto","BTCMT","btcmt-minto","4233090","0,6561673726590349"
"1174","BeatSwap","BTX","btx-beatswap","4230515","0,018822766155036825"
"1175","Suilend","SEND","send-suilend","4230000","0,05990844555295085"
"1176","Aventus","AVT","avt-aventus","4219137","0,5208811490706597"
"1177","USDL Stablecoin","USDL","usdl-usdl-stablecoin","4211436","1,0291970155608747"
"1179","Conan Meme","CONAN","conan-conan-meme","4202078","0,004202081393501265"
"1180","PussFi","PUSS","puss2-pussfi","4188442","0,004765958964754676"
"1181","OPENLOOT","OL","ol-openloot","4174855","0,0067024322066638236"
"1182","Upland","SPARKLET","sparklet-upland","4145679","0,01992240286744219"
"1183","Tectonic","TONIC","tonic-tectonic","4119814","1,663E-08"
"1184","VITE","VITE","vite-vite","4105678","0,003712048750543031"
"1186","IMO","IMO","imo5-imo","4097318","0,36673500400535775"
"1187","Tectum","TET","tet-tectum","4056814","0,4083555623732158"
"1188","LOFI","LOFI","lofi-lofi1","4056365","0,004056365091000956"
"1188","Elephant Money Stable","TRUNK","trunk-elephant-money-stable","4042915","0,03408852431980162"
"1189","MileVerse","MVC","mvc-mileverse","4049929","0,0014668183038514943"
"1189","Shadow Token","SHDW","shdw-genesysgo-shadow","4013433","0,024981663583254626"
"1191","Solcasino Token","SCS","scs-solcasino-token","4020840","0,001221688468008696"
"1193","Agent Zero Token","AOT","aot2-agent-zero-token","4004609","4,0046097273553025"
"1195","PepeFork","PORK","pork-pepefork","3991016","1,207825550993854E-08"
"1196","JOBCOIN","JOBCOIN","jobcoin-jobcoin","3986962","0,003987590327953601"
"1197","MetFi","METFI","metfi-metfi-bsc","3984910","0,01643523281541792"
"1198","Harvest Finance","FARM","farm-harvest-finance","3983066","5,925568008344998"
"1200","Minutes Network Token","MNTX","mntx-minutes-network-token","3959771","0,05098119972903927"
"1201","Goldfinch","GFI","gfi-goldfinch","3947020","0,13547216090266995"
"1202","Quantoz EURQ","EURQ","eurq-quantoz-eurq","3898030","1,163499059168646"
"1203","CA-HTB","CA","ca3-ca-htb","3883963","0,2111738231237843"
"1204","ZEX ","ZEX ","zex-zex","3867645","0,020597798011426395"
"1205","Puffer","PUFFER ","puffer-puffer","3856541","0,021918503544393085"
"1207","Boson Protocol","BSN","bsn-boson-protocol","3839009","0,026340161688947827"
"1209","Infrared","IR","ir-infrared","3827334","0,01866992610496707"
"1210","AxonDAO Governance Token","AXGT","axgt-axondao-governance-token","3814909","0,008338058392260003"
"1211","Troy","TROY","troy-troy","3782860","0,00043859255500468985"
"1212","Nest Protocol","NEST","nest-nest-protocol","3780969","0,0012985240255639825"
"1213","PinLink","PIN","pin-pinlink","3752390","0,046904877505968216"
"1215","GME","GME","gme-gme","3733322","0,0005410611841687512"
"1216","DeBox","BOX","box-debox","3726398","0,046579987282236036"
"1217","XBorg","XBG","xbg-xborg","3718026","0,01729314120341267"
"1217","CLV Token","CLV","clv-clover-finance","3718555","0,003037685925719302"
"1221","Empyreal","EMP","emp-empyreal","3689399","12,297998060498289"
"1222","MATH","MATH","math-math","3678040","0,03216302720372276"
"1223","Wen","WEN","wen4-wen","3671164","5,044777943964591E-06"
"1223","Tron Bull","TRONBULL","tronbull-tron-bull","3602844","0,0036028445447168606"
"1224","Pond Coin","PNDC","pndc-pond-coin","3641392","3,938043767940386E-08"
"1225","Electra Protocol","XEP","xep-electra-protocol","3640784","0,00019761183485731643"
"1228","ShareX","SHARE","share-sharex","3598266","0,19990367329675954"
"1229","Observer","OBSR","obsr-observer","3589070","0,0005876900543544746"
"1230","SPECTRE AI","SPECTRE","spectre-spectre-ai","3590436","0,35995602037957863"
"1232","Vertcoin","VTC","vtc-vertcoin","3539103","0,05002952270491162"
"1234","Mamo","MAMO","mamo-mamo","3516005","0,01010145005461727"
"1235","USDCx (Canton)","USDCX","usdcx-usdcx-canton","3484755","1,0000709511610355"
"1235","Not Pixel","PX","px-not-pixel","3480732","0,019532548095900548"
"1237","Cross The Ages","CTA","cta5-cross-the-ages","3432114","0,006864229098414143"
"1238","Chirpley","CHRP","chrp-chirpley","3430740","0,008306283604348501"
"1239","Green Satoshi Token","GST","gst-gst","3411132","0,001491374852315505"
"1240","Badger","BADGER","badger-badger","3426294","0,40832055706729614"
"1241","Reactive Network","REACT","react-reactive-network","3417046","0,011022730409336356"
"1242","GAIB","GAIB","gaib-gaib","3392679","0,016563255418827628"
"1243","Rarible","RARI","rari-rarible","3377433","0,136671525681076"
"1243","Dimitra","DMTR","dmtr-dimitra","3395288","0,00697896377200524"
"1244","Dent","DENT","dent-dent","3383418","3,537107173962873E-05"
"1246","Brickken","BKN","bkn-brickken","3359976","0,10286179851790214"
"1247","LMAO!","LMAO!","lmao-lmao-1","3355954","0,0033559696015828264"
"1249","Aavegotchi","GHST","ghst-aavegotchi","3338782","0,06329709713786459"
"1250","Numbers Protocol","NUM","num-numbers-protocol","3314862","0,003677980601166162"
"1251","Hyperion ","RION","rion-hyperion","3299525","0,1940897218184369"
"1252","Nereus","NRS ","nrs-nereus","3291308","0,08503100764567006"
"1253","Ren","REN","ren-republic-protocol","3281669","0,003284535031607348"
"1254","Nodle Network","NODL","nodl-nodle-network","3259491","0,000610391609576739"
"1255","MUMU THE BULL","MUMU","mumu1-mumu-the-bull","3254171","1,4252648860790841E-06"
"1256","Quq","QUQ","quq-quq","3248222","0,0032482226535183118"
"1257","LanaCoin","LANA","lana-lanacoin","3220214","0,0008752113494444549"
"1258","Red Kitten Crew","RKC","rkc-red-kitten-crew","3210366","0,003210366541804465"
"1259","Mongol NFT","MNFT","mnft-mongol-nft","3213184","2,0950537308538378E-05"
"1260","Handshake","HNS","hns-handshake","3202932","0,004999314313120427"
"1260","PaLM AI","PALM","palm-palm-ai","3197291","0,041255375996223094"
"1261","TRUE","TRUE","true-true","3203211","0,0376848422667831"
"1264","Marina Protocol","BAY","bay-marina-protocol","3168809","0,01584404557386115"
"1265","Volt Inu","VOLT","volt-volt-inu","3162576","5,079373403833897E-08"
"1267","Dero","DERO","dero-dero","3141635","0,2194965272517072"
"1268","Beefy","BIFI","bifi-beefyfinance","3136415","39,20519931062844"
"1269","PeiPei","PEIPEI","peipei1-peipei","3132157","7,4452929672773965E-09"
"1270","BasedAI","BASEDAI","basedai-basedai","3062359","0,08585391761326279"
"1270","Ket","KET","ket-ket2","3110528","0,003110528369194032"
"1272","PublicAI ","PUBLIC","public-publicai","3064197","0,015320986132976635"
"1274","Zircuit","ZRC","zrc-zircuit","3023819","0,0013776424424305576"
"1276","Star Atlas","ATLAS","atlas-star-atlas-wormhole","3016060","0,0001519935144598851"
"1276","Skey Network","SKEY","skey-skey-network","3019426","0,0030194263473033722"
"1277","Validity","VAL","val-validity","2987668","0,5857008814169625"
"1281","HERBCOIN","HERB","herb-herbcoin","2946382","0,031918348399293466"
"1281","Creta World","CRETA","creta-creta-world","2930155","0,0019983229551982055"
"1281","Soil","SOIL","soil3-soil","2938549","0,07559405247108372"
"1282","Football Coin","XFC","xfc-football-coin","2927269","0,0074057858547052465"
"1284","SuiNS Token","NS","ns-suins-token","2923804","0,015195172843304723"
"1285","aleph.im","ALEPH","aleph-alephim","2915032","0,015635905104132344"
"1286","Myro","MYRO","myro-myro","2896025","0,0028960788893921683"
"1287","FTMTOKEN","FTMX ","ftmx-ftmtoken","2897099","0,011588397896719001"
"1287","BitShares","BTS","bts-bitshares","2898277","0,0009671856448788765"
"1289","Star Atlas DAO","POLIS","polis-star-atlas-dao","2880859","0,010776702849422554"
"1290","Juno Network","JUNO","juno-juno-network","2872141","0,03612328098099143"
"1292","ExchangeCoin","EXCC","excc-exchangecoin","2869850","0,09310754284655964"
"1293","GAMEE","GMEE","gmee-gamee","2853823","0,0021090609697870795"
"1294","Apeium Token","APM","apm-apeium-token","2842479","0,028424793851821034"
"1295","ZenChain","ZTC","ztc-zenchain","2860770","0,0005131441889388703"
"1295","Gaia Everworld","GAIA","gaia1-gaia-everworld","2865573","0,006782893595607741"
"1296","LumiWave","LWA","lwa-lumiwave","2883690","0,003744685442102795"
"1297","PIBBLE","PIB","pib-pibble","2811225","9,676362431336111E-05"
"1299","Dora Factory","DORA","dora-dora-factory","2801858","0,00521492183163793"
"1300","Kori The Pom","KORI","kori-kori-the-pom","2808696","0,002809036183041694"
"1300","DOWGE","DJI6930","dji6930-dowge","2802357","0,0028024168370796355"
"1301","Aladdin DAO","ALD","ald-aladdin-dao","2802885","0,018706861617446866"
"1302","Aleph Zero","AZERO","azero-aleph-zero","2796433","0,007408352223876738"
"1305","REI Network","REI","rei-rei-network","2798174","0,0029454465144376366"
"1305","Make Aliens Great Again","MAGA","maga-make-aliens-great-again","2789422","0,002846854814667875"
"1305","HashPack","PACK","pack-hashpack","2799466","0,006377498260751105"
"1306","NavCoin","NAV","nav-navcoin","2767222","0,03592672935433733"
"1307","zkVerify ","VFY","vfy-zkverify","2768719","0,008359808607566604"
"1308","Polaris Share","POLA","pola-polaris-share","2773448","0,00569285276126015"
"1309","Dayhub","DAY","day-dayhyb","2762185","0,005754554117474974"
"1310","MIU","MIU","miu3-miu","2759511","3,0661236959404044E-09"
"1311","Buying.com","BUY","buy-buyingcom","2755003","0,008303467675271693"
"1312","LTO Network","LTO","lto-lto-network","2750470","0,006341494802159862"
"1313","AGENDA 47","A47","a47-agenda-47","2747888","0,002747914610807815"
"1314","Ampleforth Governance Token","FORTH","forth-ampleforth-governance-token","2739379","0,19205451262478515"
"1315","Moby AI","MOBY ","moby-moby-ai","2730679","0,0027307606115551048"
"1316","Grin","GRIN","grin-grin","2727783","0,027774198244032752"
"1318","Mysterium","MYST","myst-mysterium","2715857","0,13556491373391746"
"1319","VeBetterDAO","B3TR","b3tr-vebetterdao","2709432","0,010528859541062025"
"1319","Hooked Protocol","HOOK","hook-hooked-protocol","2721525","0,007888478776178216"
"1320","DIMO","DIMO","dimo-dimo","2713458","0,009753890936690502"
"1321","SuperWalk","GRND","grnd-superwalk","2710519","0,017866054749141883"
"1322","mETH Protocol","COOK","cook-meth-protocol","2699715","0,0028122041362522235"
"1323","CLUDE","CLUDE","clude-clude","2693183","0,0026931907657320874"
"1325","Nacho the Kat","NACHO","nacho-nacho-the-kat","2681732","9,344016008885433E-06"
"1325","401jK","401JK","401jk-401jk","2664540","0,0026659258316205506"
"1326","Shido Network","SHIDO ","shido-shido-network","2644117","0,00014836217407334043"
"1327","Sharp","SHARP","sharp-sharp","2629896","0,0009786610269443394"
"1328","ALLO","RWA","rwa-allo","2622483","0,0014569354699282605"
"1329","KiboShib","KIBSHI","kibshi-kiboshib","2622310","2,6223105803221276E-06"
"1330","Phoenixcoin","PXC","pxc-phoenixcoin","2576412","0,028066577540768124"
"1331","Coral Protocol","CORAL","coral3-coral-protocol","2584878","0,0002584878356526227"
"1332","ARCS","ARX","arx-arcs","2560074","0,014543331504733656"
"1335","Games for a Living","GFAL","gfal-games-for-a-living","2544816","0,0007933466485552662"
"1335","Stake DAO","SDT","sdt-stake-dao","2557707","0,10703168432664709"
"1335","Syscoin","SYS","sys-syscoin","2569091","0,0030814337996289214"
"1336","ivault","IVT","ivt-ivault","2543950","0,015703397794969005"
"1337","Wrapped XMR by BTSE","WXMR","wxmr-wrapped-xmr-by-btse","2534901","362,12873970609184"
"1338","BRN Metaverse","BRN","brn-brn-metaverse","2526551","0,09469784908771543"
"1340","Beam","BEAM","beam-beam","2514689","0,0169736550876891"
"1340","MON Protocol","MON","mon-mon-protocol","2527125","0,023348312045324837"
"1341","Coinbase Wrapped DOGE","CBDOGE","cbdoge-coinbase-wrapped-doge","2495784","0,09836439861573745"
"1342","Decentralized Euro","DEURO","deuro-decentralized-euro","2478284","1,1636808803186083"
"1343","Reservoir","DAM","dam-reservoir","2474703","0,012374031103907474"
"1345","Verse World","VERSE","verse-verse-world","2455306","0,02455306821396343"
"1347","Metahero","HERO","hero-metahero","2437107","0,00047827277997492364"
"1347","ArbDoge AI","AIDOGE","aidoge-arbdoge-ai","2435815","1,2956589279131836E-11"
"1349","OVERTAKE","TAKE","take-overtake","2418534","0,01842692657595851"
"1350","Mister Miggles","MIGGLES","miggles-mister-miggles","2397956","0,0025010894724501833"
"1352","Vertical AI","VERTAI","vertai-vertical-ai","2391351","0,02391351678028074"
"1353","Handy","HANDY","handy-handy","2385323","0,002521558425044555"
"1354","PIXL","PIXL","pixl-pixl","2387237","0,004774474538908523"
"1355","Cryptex","CTX","ctx-cryptex","2379381","0,3209677685845785"
"1356","Zypto","ZYPTO","zypto-zypto","2373390","0,0026475201512601797"
"1357","Nestree","EGG","egg-nestree","2371546","0,0008192207355337216"
"1359","Nexa","NEXA","nexa-nexa","2368703","4,617680439136038E-07"
"1359","TEMCO","TEMCO","temco-temco","2369548","0,000596374324"
"1360","Housecoin","HOUSE","house-housecoin","2360237","0,002363221685819237"
"1361","Ultra","UOS","uos-ultra","2358051","0,005977170788948674"
"1362","RyuJin","RYU","ryu-ryujin","2354878","2,4432004800908303E-09"
"1364","Gram","GRAM","gram3-gram","2340395","0,0009517476494007616"
"1364","Cointel","COLS","cols-cointel","2338643","0,0041661297366049135"
"1365","EVAA Protocol","EVAA","evaa-evaa-protocol","2337784","0,3532478084708185"
"1366","Tottenham Hotspur FC Fan Token","SPURS","spurs-spurs","2311488","0,2480998171554867"
"1368","Alphabet tokenized stock (xStock)","GOOGLX","googlx-alphabet-tokenized-stock-xstock","2320445","386,80535188199696"
"1369","Wrapped Monad","WMON","wmon-wrapped-monad","2303647","0,02335359925765452"
"1369","NuNet","NTX","ntx-nunet","2316129","0,0026752340890541875"
"1370","Hosky","HOSKY","hosky-hosky","2323125","1,0189146161266553E-08"
"1371","Ēnosys","HLN","hln-nosys","2296766","0,03903373832353811"
"1372","NATIX Network","NATIX","natix-natix-network","2288144","0,0001070618813068452"
"1373","Ethy AI","ETHY","ethy1-ethy-ai","2290819","0,002517384205806581"
"1374","Grok (ETH)","GROK","grok-grok-eth","2256783","0,0003570450970548806"
"1376","Flat Eric","OOO","ooo-flat-eric","2190080","0,0023360887243560713"
"1376","STAT ","STAT","stat-stat","2238240","0,03864477268753456"
"1377","BORGY","$BORGY","borgy-borgy","2234281","2,922654324073715E-05"
"1378","ArchLoot","AL","al-archloot","2223027","0,002921968030257165"
"1379","CEEK VR","CEEK","ceek-ceek-vr","2217632","0,0027523689054177285"
"1380","Chill House","CHILLHOUSE","chillhouse-chill-house","2208475","0,0022088250373703488"
"1381","Nasdaq tokenized ETF (xStock)","QQQX","qqqx-nasdaq-tokenized-etf-xstock","2210443","736,8146277544272"
"1381","FOX Token","FOX","fox-fox-token","2179278","0,005778215829023747"
"1382","MOO DENG (moodeng.vip)","MOODENG","moodeng-moo-deng-moodengvip","2208983","5,407441526733295E-06"
"1383","PePeonTron ","PEPEONTRON","pepeontron-pepeontron","2200955","0,002200955350057704"
"1384","Gochujang Coin","GOCHU","gochu-gochujang-coin","2193887","1,9626545553235634E-07"
"1385","Harold","HAROLD3","harold3-harold","2191358","0,0021913805127236996"
"1386","Galaxia","GXA","gxa-galaxia","2184857","0,0008682551297655452"
"1387","Zypher Network","POP","pop-zypher-network","2175512","0,0015112095161574502"
"1388","T-mac DAO","TMG","tmg-t-mac-dao","2176426","1,24367241"
"1391","VaderAI by Virtuals","VADER","vader-vaderai-by-virtuals","2151731","0,002158770291161475"
"1392","Troll","TROLL","troll-troll","2148748","2,237303111159705E-09"
"1393","Guild of Guardians","GOG","gog-guild-of-guardians","2136065","0,0032014545536876464"
"1394","Fulcrom","FUL","ful-ful","2136355","0,001012874466900358"
"1396","XTER","XTER","xter1-xter","2131187","0,01544678427181693"
"1396","Jesus Coin","JESUS","jesus-jesus-coin","2134860","1,363823996665057E-08"
"1397","Botto","BOTTO","botto-botto","2130290","0,049461310410387704"
"1398","Wrapped NCG","WNCG","wncg-wrapped-ncg","2092018","0,006825029624670819"
"1399","Cosanta","COSA","cosa-cosanta","2077775","2,885879698459084"
"1399","Chudjak","CHUD","chud-chudjak","2083307","0,002247586440088467"
"1400","Media Licensing Token","MLT","mlt-media-licensing-token","2071960","0,014152594891646001"
"1402","Scallop","SCA","sca-scallop","2067268","0,018126620180671963"
"1404","Vesper V-Dollar","VUSD","vusd-vesper-v-dollar","2067399","0,9948379077141531"
"1405","B-Lucky","LUCKY","lucky-b-lucky","2063625","0,002063625396225554"
"1405","sudeng","HIPPO","hippo-sudeng","2050844","0,00020508442701103514"
"1406","Vameon","VON","von-vameon","2055890","8,243144423793829E-06"
"1407","Adappter Token","ADP","adp-adappter-token","2047997","0,0005720121445825421"
"1408","clawd.atg.eth","CLAWD","clawd-clawdatgeth","2043838","2,043838345739728E-05"
"1408","SHPING","SHPING","shping-shping","2036097","0,0008903728622507652"
"1410","CreatorBid","BID","bid-creatorbid","2042413","0,007607695423567623"
"1411","Project WITH","WIKEN","wiken-project-with","2032404","0,00194696528"
"1412","Swarm Markets","SMT","smt-swarm-markets","2025398","0,024157866636445566"
"1413","Cod3x","CDX","cdx-cod3x","2024805","0,038500790755336654"
"1414","Measurable Data Token","MDT","mdt-measurable-data-token","2007250","0,0033105479809134165"
"1414","Ducatus","DUCX","ducx-ducatus","2014311","0,0072428934743606795"
"1416","YURU COIN","YURU","yuru-yuru-coin","2006128","0,2653937447977541"
"1417","NikolAI","NIKO","niko-nikolai","2015127","0,0020151279805112974"
"1418","DAOBase","BEE","bee-daobase","2002431","0,016019451175285762"
"1419","FIAS","FIAS","fias-fias","1995621","0,01626099802237949"
"1420","Garden","SEED","seed-garden","1994511","0,15895221929389922"
"1421","Billy (Bitcoin)","BILLY","billy-billy-bitcoin","1942030","0,0019420308276336226"
"1423","World3","WAI","wai-world3","1982848","0,014687766881659115"
"1423","Hathor Network","HTR","htr-hathor-network","1985796","0,0038525479512391634"
"1424","OpenChat","CHAT","chat-openchat","1987499","0,066364877430649"
"1425","Book of Ethereum","BOOE","booe-book-of-ethereum","1978501","0,020568465982267577"
"1425","The Spirit of Gambling","TOKABU","tokabu-the-spirit-of-gambling","1979011","0,0019815642551310503"
"1427","avo","AVO","avo-avo","2001385","0,0020014258681867007"
"1428","Particl","PART","part-particl","1969348","0,12578504937296694"
"1430","CumRocket","CUMMIES","cummies-cumrocket","1956076","0,0014813954016804419"
"1430","Sigma","SIGMA","sigma3-sigma","1955227","0,0021728399628978207"
"1431","LeisureMeta","LM","lm-leisuremeta","1951799","0,0008046540847342409"
"1432","iMe Lab","LIME","lime-ime-lab","1932573","0,0025619336088660207"
"1432","Maiga","MAIGA","maiga-maiga","1919552","0,006855542927824549"
"1433","Altcoinist","ALTT","altt-altcoinist","1935635","0,007900552661150584"
"1434","ALTAVA","TAVA","tava-altava","1932287","0,00379764476"
"1436","DigitalBits","XDB","xdb-digitalbits","1919266","0,00011160038157622377"
"1437","Sonic USD","SCUSD","scusd-sonic-usd","1919452","0,9997146634727327"
"1438","Domani Protocol","DEXTF","dextf-dextf","1915961","0,034591492554609894"
"1439","HyperGPT","HGPT","hgpt-hypergpt","1908729","0,0020836575657769215"
"1441","HELLO Labs","HELLO","hello-hello-labs","1895385","0,002590808099239538"
"1441","SPACEM WORLD","SPCM","spcm-spacem-world","1901052","0,00021360156779043896"
"1442","Pepe Unchained (New)","PEPU","pepu-pepe-unchained-new","1897086","0,00011856789503401766"
"1444","Nerva","XNV","xnv-nerva","1892155","0,11118735189851044"
"1445","The Arena","ARENA","arena-the-arena","1881885","0,0007113577475308146"
"1446","Apple tokenized stock (xStock)","AAPLX","aaplx-apple-tokenized-stock-xstock","1872178","312,08172229753495"
"1447","Samoyedcoin","SAMO","samo-samoyedcoin","1871171","0,00039420399585548643"
"1448","Radiant","RXD","rxd-radiant","1880751","9,077242370855264E-05"
"1450","Holdstation","HOLD","hold-holdstation","1807711","0,22871713168918992"
"1452","Ovr","OVR","ovr-ovr","1808164","0,03545790761555026"
"1453","Hachiko Inu","HACHIKŌ","hachik-hachiko-inu","1812464","0,0019159567715778894"
"1454","DeepBrain Chain","DBC","dbc-deepbrain-chain","1811587","0,0003336900076801058"
"1455","Hacash Diamond","HACD","hacd-hacash-diamond","1811548","15,765753883817787"
"1455","Dingocoin","DINGO","dingo-dingocoin","1796801","1,5607676113862906E-05"
"1457","Ancient8","A8","a8-ancient8","1784453","0,009198211961368634"
"1458","Radiant Capital","RDNT","rdnt-radiant-capital","1791740","0,001554620509991691"
"1460","CUDIS","CUDIS","cudis-cudis","1786229","0,007217086961905543"
"1461","Wise Monkey","MONKY","monky-wise-monkey","1766307","2,0780091003084824E-07"
"1462","Balance","EPT","ept-balance","1762785","0,0006863214867230102"
"1465","IMPT","IMPT","impt-impt","1743334","0,0013064874896520284"
"1465","Kin","KIN","kin-kin","1734386","6,288882197204704E-07"
"1467","Dream Machine Token (Ethereum)","DMT","dmt-dream-machine-token-ethereum","1741830","1,7522651315739495"
"1468","UXLINK","UXLINK","uxlink-uxlink","1716509","0,0020029668702433645"
"1468","Rai Reflex Index","RAI","rai-rai-reflex-index","1720740","3,1174022727623387"
"1469","Circle tokenized stock (xStock)","CRCLX","crclx-circle-tokenized-stock-xstock","1716020","107,25796069601795"
"1470","METAVERSE","METAV","metav-metaverse","1707438","0,0017074381355102796"
"1471","Polymath","POLY","poly-polymath","1706872","0,015551749747631276"
"1472","HTX","HTX","htx-htx","1704550","1,8070669922216869E-06"
"1474","HashAI","HASHAI","hashai-hashai","1683400","1,8817996001761677E-05"
"1475","nubcat","NUB","nub-nubcat","1661272","0,0017487077035924143"
"1476","Inter Milan Fan Token","INTER","inter-inter-milan-fan-token","1677907","0,26859709387494707"
"1476","Nya","NYA","nya-nya","1671290","4,7433820931108824E-08"
"1476","Luckycoin","LKY","lky-luckycoin","1691808","0,08753907974874586"
"1477","Veil Token","VEIL","veil2-veil-token","1667242","0,02598287639841858"
"1479","Basenji","BENJI","benji-basenji","1667966","0,0016679667852316754"
"1480","HackenAI","HAI","hai-hackenai","1659564","0,00199146603322198"
"1481","pSTAKE Finance ","PSTAKE","pstake-pstake-finance","1655910","0,003766419691991336"
"1482","Roam","ROAM","roam-roam","1655289","0,005929240382428988"
"1483","Mistery On Cro","MERY","mery-mistery-on-cro","1650487","4,0228455940693735E-06"
"1484","Stafi","FIS","fis-stafi","1647165","0,0157474412814239"
"1485","copper inu","COPPERINU","copperinu-copper-inu","1643812","0,0016438262287309276"
"1486","NVIDIA tokenized stock (xStock)","NVDAX","nvdax-nvidia-tokenized-stock-xstock","1646411","215,0766107875166"
"1488","DeLorean","DMC","dmc-delorean","1624238","0,0005996864549751006"
"1489","Palladium","PLLD","plld-palladium","1640825","0,5119244309439706"
"1490","Gold tokenized ETF (xStock)","GLDX","gldx-gold-tokenized-etf-xstock","1615148","414,14073096080597"
"1491","LMEOW (ETH)","LMEOW","lmeow-lmeow-eth","1614706","0,001614706174274916"
"1492","Oklo Tokenized Stock (Ondo)","OKLOON","okloon-oklo-tokenized-stock-ondo","1603423","68,85782091360235"
"1493","World of Dypians","WOD","wod-world-of-dypians","1606572","0,00737437532579216"
"1494","Bitrue Coin","BTR","btr-bitrue-coin","1601243","0,012184058775073617"
"1495","GOAT Network","GOATED","goated-goat-network","1581303","0,015154133489971992"
"1496","Reef","REEF","reef-reef","1578094","6,914974957901473E-05"
"1497","BEPRO Network","BEPRO","bepro-bet-protocol","1574546","0,00015745461073411222"
"1498","Arsenal Fan Token","AFC","afc2-arsenal-fan-token","1568842","0,3330876471607762"
"1500","KardiaChain","KAI","kai-kardiachain","1555746","0,0003258107909822"
"1500","Mintlayer","ML","ml-mintlayer","1561275","0,006821687249754547"
"1503","CHEQD Network","CHEQ","cheq-cheqd-network","1552107","0,0015342358694665206"
"1503","Uranus","URANUS","uranus-uranus","1549376","0,015494898556005738"
"1504","ZTX Token","ZTX","ztx3-ztx-token","1548836","0,00036833640761256575"
"1506","VAIOT","VAI","vai-vaiot","1553442","0,003916898687815065"
"1506","FAYA","FAYA","faya-faya","1548504","1,4541552383274215E-07"
"1508","Pepes Dog","ZEUS","zeus-pepes-dog","1547409","3,6782661560327415E-09"
"1510","BRLA Digital BRLA","BRLA","brla-brla-digital-brla","1540774","0,19753525551453543"
"1511","Stella","ALPHA","alpha-alpha-finance","1538162","0,0016450939294718433"
"1512","KellyClaude","KELLYCLAUDE","kellyclaude","1542012","1,5420129596262332E-05"
"1513","Lingo","LINGO","lingo1-lingo","1511839","0,007326938846532199"
"1514","Ctomorrow Platform","CTP","ctp-ctomorrow-platform","1511243","0,0009267944798735258"
